0.13	0.335613	0.00519344	0.0700247	0.949804	0.972369	0.137613	19.2165	0.997585	-0.0635081	0.0292143	0.00184004	4.94022	4.70973	4.99416	-2	2	1	54.513	87.6944	14.2626	5.04965	0	0	0	8.41285	0	0	0	1.38211	0.0290123	0	0	0	-0.0509506	0	0	0	-0.427655	2.03528	0	0	0.0062735	0	0	0	11.1607	0	0	-0.0289562	0	0	0	0.232252	0	0	-0.073085	0.0062735	0	0	2.47823e-05	0	0	0	-0.0289562	0	0	0.000106318	0	0	0	-0.073085	0	0	0.0237928	-2.72478	-13.13	-0.31901	-0.00943275	0.0220017	0.0961754	
0.14	0.243959	0.0132044	0.0739057	0.977797	0.958623	-0.0709415	19.2434	0.997238	-0.0676239	0.0317614	0.00213267	4.93388	4.69514	4.99375	-2	2	1	55.5848	84.3785	13.975	5.15452	0	0	0	8.12024	0	0	0	1.35453	0.0324608	0	0	0	-0.0538842	0	0	0	-0.421607	2.2954	0	0	0.00782928	0	0	0	11.8476	0	0	-0.0332889	0	0	0	0.251033	0	0	-0.0789208	0.00782928	0	0	3.40903e-05	0	0	0	-0.0332889	0	0	0.000133656	0	0	0	-0.0789208	0	0	0.0256063	-3.02407	-13.5393	-0.333195	-0.0112221	0.0245851	0.100584	
0.15	0.149968	0.02206	0.0767167	0.996959	0.901797	-0.267647	19.2696	0.996877	-0.071587	0.0343552	0.00244468	4.92733	4.68163	4.99336	-2	2	1	56.5363	81.1195	13.6513	5.24875	0	0	0	7.82951	0	0	0	1.32338	0.0358954	0	0	0	-0.056397	0	0	0	-0.414121	2.56585	0	0	0.00959498	0	0	0	12.487	0	0	-0.0376898	0	0	0	0.269025	0	0	-0.0845433	0.00959498	0	0	4.56213e-05	0	0	0	-0.0376898	0	0	0.000163959	0	0	0	-0.0845433	0	0	0.0273634	-3.3284	-13.9159	-0.346223	-0.0132083	0.027179	0.104656	
0.16	0.0544944	0.0316069	0.0783293	1.00709	0.806279	-0.443934	19.295	0.996502	-0.0753987	0.036991	0.00277516	4.92058	4.66913	4.993	-2	2	1	57.3737	77.913	13.2947	5.33286	0	0	0	7.54052	0	0	0	1.28901	0.039292	0	0	0	-0.0584905	0	0	0	-0.405407	2.84571	0	0	0.0115724	0	0	0	13.0808	0	0	-0.0421116	0	0	0	0.286154	0	0	-0.0899245	0.0115724	0	0	5.95954e-05	0	0	0	-0.0421116	0	0	0.000196893	0	0	0	-0.0899245	0	0	0.029054	-3.63694	-14.2609	-0.358097	-0.0153877	0.02975	0.108388	
0.17	-0.0415922	0.041675	0.0786374	1.00809	0.678035	-0.592538	19.3198	0.996116	-0.0790603	0.0396642	0.00312312	4.91366	4.65761	4.99265	-2	2	1	58.1038	74.7594	12.9087	5.40743	0	0	0	7.25358	0	0	0	1.25177	0.0426216	0	0	0	-0.060167	0	0	0	-0.395624	3.1341	0	0	0.0137608	0	0	0	13.631	0	0	-0.0465106	0	0	0	0.302364	0	0	-0.0950425	0.0137608	0	0	7.62063e-05	0	0	0	-0.0465106	0	0	0.000232071	0	0	0	-0.0950425	0	0	0.03067	-3.94893	-14.5759	-0.368843	-0.0177548	0.0322708	0.111782	
0.18	-0.137413	0.0520808	0.0775595	0.999925	0.524296	-0.707785	19.3437	0.99572	-0.0825737	0.0423704	0.00348749	4.90659	4.647	4.99233	-2	2	1	58.7315	71.6605	12.497	5.47285	0	0	0	6.96911	0	0	0	1.21201	0.0458553	0	0	0	-0.0614312	0	0	0	-0.384902	3.43011	0	0	0.0161574	0	0	0	14.1397	0	0	-0.0508475	0	0	0	0.317611	0	0	-0.0998805	0.0161574	0	0	9.5612e-05	0	0	0	-0.0508475	0	0	0.000269058	0	0	0	-0.0998805	0	0	0.0322051	-4.26358	-14.8627	-0.3785	-0.0203018	0.0347182	0.114847	
0.19	-0.23209	0.0626309	0.0750395	0.982653	0.353175	-0.785778	19.3667	0.995315	-0.0859406	0.0451053	0.00386715	4.89939	4.63726	4.99203	-2	2	1	59.2606	68.6174	12.063	5.52942	0	0	0	6.68748	0	0	0	1.17008	0.0489674	0	0	0	-0.0622923	0	0	0	-0.373362	3.73286	0	0	0.0187565	0	0	0	14.6087	0	0	-0.0550873	0	0	0	0.331871	0	0	-0.104427	0.0187565	0	0	0.000117928	0	0	0	-0.0550873	0	0	0.000307392	0	0	0	-0.104427	0	0	0.0336547	-4.58003	-15.1229	-0.387111	-0.0230181	0.0370721	0.117593	
0.2	-0.324753	0.0731251	0.071048	0.956417	0.173256	-0.8245	19.3889	0.994903	-0.0891629	0.0478646	0.00426091	4.89208	4.62834	4.99175	-2	2	1	59.6948	65.6306	11.6099	5.57742	0	0	0	6.40896	0	0	0	1.12629	0.0519358	0	0	0	-0.0627641	0	0	0	-0.361126	4.04144	0	0	0.0215503	0	0	0	15.0401	0	0	-0.0591994	0	0	0	0.345127	0	0	-0.108674	0.0215503	0	0	0.000143227	0	0	0	-0.0591994	0	0	0.000346596	0	0	0	-0.108674	0	0	0.0350153	-4.89747	-15.3581	-0.394727	-0.025892	0.0393155	0.120034	
0.21	-0.414549	0.083361	0.0655828	0.921446	-0.00682489	-0.823829	19.4101	0.994484	-0.0922428	0.0506444	0.00466758	4.88468	4.62019	4.99149	-2	2	1	60.0381	62.7006	11.1408	5.61715	0	0	0	6.13382	0	0	0	1.08092	0.0547413	0	0	0	-0.0628639	0	0	0	-0.348307	4.35496	0	0	0.0245292	0	0	0	15.4358	0	0	-0.0631579	0	0	0	0.357379	0	0	-0.112618	0.0245292	0	0	0.000171532	0	0	0	-0.0631579	0	0	0.000386197	0	0	0	-0.112618	0	0	0.0362854	-5.21515	-15.5698	-0.401403	-0.02891	0.0414347	0.122185	
0.22	-0.500653	0.0931364	0.0586691	0.878049	-0.178789	-0.785467	19.4304	0.99406	-0.0951825	0.0534407	0.00508592	4.87722	4.61276	4.99126	-2	2	1	60.2943	59.8277	10.6583	5.64892	0	0	0	5.86231	0	0	0	1.03425	0.0573671	0	0	0	-0.0626117	0	0	0	-0.335013	4.67256	0	0	0.0276815	0	0	0	15.7979	0	0	-0.0669413	0	0	0	0.368634	0	0	-0.116261	0.0276815	0	0	0.000202823	0	0	0	-0.0669413	0	0	0.000425738	0	0	0	-0.116261	0	0	0.0374642	-5.53234	-15.7596	-0.407199	-0.0320581	0.0434193	0.124062	
0.23	-0.582269	0.102254	0.0503589	0.826612	-0.33508	-0.712781	19.4497	0.993632	-0.0979842	0.05625	0.00551467	4.86971	4.60602	4.99105	-2	2	1	60.4672	57.0124	10.1652	5.67303	0	0	0	5.59467	0	0	0	0.986558	0.0597988	0	0	0	-0.0620298	0	0	0	-0.321345	4.99336	0	0	0.030994	0	0	0	16.1282	0	0	-0.0705325	0	0	0	0.378912	0	0	-0.119605	0.030994	0	0	0.00023703	0	0	0	-0.0705325	0	0	0.000464789	0	0	0	-0.119605	0	0	0.0385523	-5.84834	-15.9289	-0.412177	-0.0353209	0.0452618	0.125682	
0.24	-0.658645	0.110523	0.04073	0.7676	-0.469183	-0.610583	19.468	0.9932	-0.10065	0.0590686	0.00595258	4.86218	4.5999	4.99086	-2	2	1	60.5606	54.2551	9.66406	5.68977	0	0	0	5.33114	0	0	0	0.938076	0.0620246	0	0	0	-0.0611418	0	0	0	-0.307395	5.31653	0	0	0.0344524	0	0	0	16.4286	0	0	-0.0739186	0	0	0	0.388238	0	0	-0.122657	0.0344524	0	0	0.000274041	0	0	0	-0.0739186	0	0	0.000502955	0	0	0	-0.122657	0	0	0.0395512	-6.1625	-16.0792	-0.416401	-0.0386827	0.0469576	0.127066	
0.25	-0.729076	0.117765	0.0298849	0.701547	-0.575889	-0.484842	19.4854	0.992767	-0.103184	0.0618931	0.00639837	4.85463	4.59438	4.99069	-2	2	1	60.5782	51.556	9.15714	5.69943	0	0	0	5.07191	0	0	0	0.889041	0.0640351	0	0	0	-0.0599726	0	0	0	-0.29325	5.64125	0	0	0.0380409	0	0	0	16.701	0	0	-0.0770904	0	0	0	0.396647	0	0	-0.125426	0.0380409	0	0	0.000313701	0	0	0	-0.0770904	0	0	0.000539886	0	0	0	-0.125426	0	0	0.0404632	-6.47419	-16.212	-0.419936	-0.0421273	0.048505	0.128231	
0.26	-0.792911	0.123816	0.0179492	0.629053	-0.651472	-0.342358	19.5018	0.992332	-0.105586	0.0647202	0.00685078	4.8471	4.58942	4.99054	-2	2	1	60.5233	48.9156	8.64668	5.70227	0	0	0	4.81717	0	0	0	0.839668	0.0658234	0	0	0	-0.0585481	0	0	0	-0.27899	5.96672	0	0	0.0417432	0	0	0	16.9473	0	0	-0.0800423	0	0	0	0.404177	0	0	-0.127923	0.0417432	0	0	0.000355818	0	0	0	-0.0800423	0	0	0.00057528	0	0	0	-0.127923	0	0	0.0412914	-6.78282	-16.3286	-0.422845	-0.0456382	0.0499041	0.129197	
0.27	-0.849562	0.128528	0.00506925	0.550778	-0.693807	-0.19041	19.5171	0.991896	-0.107862	0.0675467	0.00730858	4.83959	4.58496	4.9904	-2	2	1	60.3996	46.334	8.13473	5.69859	0	0	0	4.56711	0	0	0	0.790159	0.0673849	0	0	0	-0.0568944	0	0	0	-0.264688	6.29218	0	0	0.0455422	0	0	0	17.169	0	0	-0.0827721	0	0	0	0.410873	0	0	-0.130161	0.0455422	0	0	0.000400165	0	0	0	-0.0827721	0	0	0.000608884	0	0	0	-0.130161	0	0	0.0420394	-7.08786	-16.4303	-0.425192	-0.0491988	0.0511574	0.129982	
0.28	-0.898506	0.131772	-0.00859013	0.467436	-0.702393	-0.0364027	19.5315	0.991461	-0.110012	0.0703696	0.00777051	4.83212	4.58098	4.99029	-2	2	1	60.2103	43.8114	7.62319	5.68865	0	0	0	4.32187	0	0	0	0.740701	0.0687167	0	0	0	-0.0550376	0	0	0	-0.250412	6.61691	0	0	0.0494206	0	0	0	17.368	0	0	-0.0852803	0	0	0	0.416784	0	0	-0.132153	0.0494206	0	0	0.000446489	0	0	0	-0.0852803	0	0	0.000640499	0	0	0	-0.132153	0	0	0.0427111	-7.38879	-16.5184	-0.42704	-0.0527931	0.0522691	0.130606	
0.29	-0.939293	0.133442	-0.0228482	0.37979	-0.67831	0.112489	19.5449	0.991028	-0.11204	0.0731861	0.00823538	4.82471	4.57744	4.99018	-2	2	1	59.9587	41.3481	7.11385	5.67271	0	0	0	4.0816	0	0	0	0.691466	0.0698184	0	0	0	-0.0530038	0	0	0	-0.236224	6.94019	0	0	0.0533608	0	0	0	17.546	0	0	-0.0875703	0	0	0	0.421959	0	0	-0.133915	0.0533608	0	0	0.000494513	0	0	0	-0.0875703	0	0	0.000669976	0	0	0	-0.133915	0	0	0.0433109	-7.68513	-16.5942	-0.428447	-0.056405	0.0532448	0.131087	
0.3	-0.971548	0.133453	-0.0375114	0.288641	-0.624097	0.249639	19.5574	0.990596	-0.113948	0.0759932	0.00870199	4.81737	4.5743	4.9901	-2	2	1	59.6481	38.944	6.60831	5.65103	0	0	0	3.84643	0	0	0	0.642613	0.070691	0	0	0	-0.0508186	0	0	0	-0.222179	7.26138	0	0	0.0573452	0	0	0	17.7043	0	0	-0.0896473	0	0	0	0.426452	0	0	-0.135462	0.0573452	0	0	0.000543944	0	0	0	-0.0896473	0	0	0.000697215	0	0	0	-0.135462	0	0	0.0438434	-7.97645	-16.6587	-0.429472	-0.0600191	0.0540915	0.13144	
0.31	-0.994976	0.131748	-0.0523763	0.194821	-0.543573	0.369252	19.5688	0.990166	-0.115741	0.0787883	0.00916919	4.81011	4.57153	4.99002	-2	2	1	59.2815	36.5994	6.10809	5.62388	0	0	0	3.61648	0	0	0	0.59429	0.0713375	0	0	0	-0.0485069	0	0	0	-0.208329	7.57983	0	0	0.0613567	0	0	0	17.8447	0	0	-0.0915188	0	0	0	0.430317	0	0	-0.13681	0.0613567	0	0	0.000594476	0	0	0	-0.0915188	0	0	0.000722164	0	0	0	-0.13681	0	0	0.0443133	-8.26234	-16.713	-0.430168	-0.0636206	0.0548169	0.131684	
0.32	-1.00936	0.128293	-0.0672326	0.0991882	-0.441602	0.466598	19.5793	0.98974	-0.117419	0.0815689	0.00963587	4.80295	4.56909	4.98996	-2	2	1	58.862	34.3142	5.61454	5.5915	0	0	0	3.39183	0	0	0	0.546628	0.0717623	0	0	0	-0.0460925	0	0	0	-0.194718	7.89497	0	0	0.0653783	0	0	0	17.9686	0	0	-0.0931934	0	0	0	0.433607	0	0	-0.137974	0.0653783	0	0	0.000645801	0	0	0	-0.0931934	0	0	0.000744812	0	0	0	-0.137974	0	0	0.0447253	-8.54244	-16.7583	-0.430587	-0.0671954	0.0554296	0.131833	
0.33	-1.01458	0.123082	-0.0818671	0.00261625	-0.323822	0.538184	19.5889	0.989317	-0.118987	0.0843326	0.0101009	4.7959	4.56697	4.98991	-2	2	1	58.3924	32.0883	5.12891	5.55413	0	0	0	3.17258	0	0	0	0.499749	0.0719711	0	0	0	-0.0435985	0	0	0	-0.181387	8.20623	0	0	0.0693938	0	0	0	18.0773	0	0	-0.0946814	0	0	0	0.436376	0	0	-0.138971	0.0693938	0	0	0.000697606	0	0	0	-0.0946814	0	0	0.000765186	0	0	0	-0.138971	0	0	0.0450844	-8.81642	-16.7954	-0.430775	-0.0707302	0.0559388	0.131902	
0.34	-1.01058	0.116135	-0.0960662	-0.0940139	-0.19635	0.581856	19.5976	0.988898	-0.120448	0.087077	0.0105634	4.78897	4.56513	4.98986	-2	2	1	57.8757	29.9218	4.65232	5.51203	0	0	0	2.95879	0	0	0	0.453763	0.0719709	0	0	0	-0.0410466	0	0	0	-0.168372	8.51309	0	0	0.0733876	0	0	0	18.1721	0	0	-0.0959938	0	0	0	0.438678	0	0	-0.139816	0.0733876	0	0	0.000749586	0	0	0	-0.0959938	0	0	0.000783345	0	0	0	-0.139816	0	0	0.045395	-9.08398	-16.8253	-0.430779	-0.0742128	0.0563537	0.131904	
0.35	-0.997413	0.107496	-0.10962	-0.189822	-0.0654761	0.596845	19.6054	0.988485	-0.121803	0.0897998	0.0110222	4.78217	4.56354	4.98983	-2	2	1	57.3146	27.8146	4.18578	5.46542	0	0	0	2.75053	0	0	0	0.408766	0.0717699	0	0	0	-0.0384573	0	0	0	-0.155704	8.81509	0	0	0.077345	0	0	0	18.2544	0	0	-0.0971422	0	0	0	0.440563	0	0	-0.140526	0.077345	0	0	0.000801445	0	0	0	-0.0971422	0	0	0.000799379	0	0	0	-0.140526	0	0	0.0456619	-9.34487	-16.8489	-0.430637	-0.0776318	0.0566839	0.131852	
0.36	-0.975194	0.0972381	-0.122323	-0.283936	0.0626334	0.583738	19.6123	0.988076	-0.123057	0.0924991	0.0114764	4.7755	4.56219	4.9898	-2	2	1	56.7119	25.7664	3.73018	5.41455	0	0	0	2.54783	0	0	0	0.364846	0.071377	0	0	0	-0.03585	0	0	0	-0.143411	9.11177	0	0	0.0812521	0	0	0	18.3253	0	0	-0.098139	0	0	0	0.44208	0	0	-0.141113	0.0812521	0	0	0.000852899	0	0	0	-0.098139	0	0	0.000813397	0	0	0	-0.141113	0	0	0.0458895	-9.59886	-16.867	-0.430387	-0.0809769	0.0569387	0.131756	
0.37	-0.944134	0.0854568	-0.133983	-0.375503	0.182216	0.544386	19.6184	0.987673	-0.124212	0.0951727	0.0119251	4.76899	4.56103	4.98978	-2	2	1	56.07	23.7772	3.28632	5.35964	0	0	0	2.35075	0	0	0	0.322078	0.0708021	0	0	0	-0.0332422	0	0	0	-0.131515	9.40274	0	0	0.0850959	0	0	0	18.3859	0	0	-0.0989965	0	0	0	0.443279	0	0	-0.141593	0.0850959	0	0	0.000903681	0	0	0	-0.0989965	0	0	0.000825527	0	0	0	-0.141593	0	0	0.0460818	-9.84574	-16.8803	-0.430062	-0.0842387	0.0571275	0.131627	
0.38	-0.904523	0.0722711	-0.144417	-0.463692	0.288162	0.481766	19.6236	0.987276	-0.125272	0.0978189	0.0123675	4.76262	4.56006	4.98977	-2	2	1	55.3915	21.8466	2.85489	5.30092	0	0	0	2.15929	0	0	0	0.28053	0.0700557	0	0	0	-0.0306505	0	0	0	-0.120037	9.68763	0	0	0.0888649	0	0	0	18.4373	0	0	-0.099727	0	0	0	0.444202	0	0	-0.141979	0.0888649	0	0	0.000953544	0	0	0	-0.099727	0	0	0.00083591	0	0	0	-0.141979	0	0	0.046243	-10.0854	-16.8896	-0.429692	-0.0874091	0.0572592	0.131473	
0.39	-0.856728	0.0578213	-0.153459	-0.547708	0.376217	0.39979	19.628	0.986885	-0.126239	0.100436	0.0128027	4.75641	4.55926	4.98976	-2	2	1	54.679	19.9743	2.43647	5.2386	0	0	0	1.97348	0	0	0	0.240258	0.0691487	0	0	0	-0.0280897	0	0	0	-0.108991	9.96611	0	0	0.0925482	0	0	0	18.4805	0	0	-0.100343	0	0	0	0.444893	0	0	-0.142283	0.0925482	0	0	0.00100226	0	0	0	-0.100343	0	0	0.000844694	0	0	0	-0.142283	0	0	0.0463767	-10.3176	-16.8953	-0.429303	-0.0904809	0.0573423	0.131303	
0.4	-0.801188	0.042267	-0.160957	-0.626793	0.443143	0.303083	19.6317	0.986501	-0.127116	0.103022	0.0132301	4.75037	4.55859	4.98975	-2	2	1	53.9347	18.1601	2.03158	5.17292	0	0	0	1.79331	0	0	0	0.201311	0.0680925	0	0	0	-0.0255734	0	0	0	-0.0983914	10.2379	0	0	0.0961363	0	0	0	18.5164	0	0	-0.100856	0	0	0	0.445391	0	0	-0.142517	0.0961363	0	0	0.00104963	0	0	0	-0.100856	0	0	0.000852034	0	0	0	-0.142517	0	0	0.0464864	-10.5423	-16.8983	-0.428919	-0.0934479	0.057385	0.131124	
0.41	-0.738416	0.0257849	-0.166784	-0.700239	0.486817	0.196735	19.6347	0.986123	-0.127906	0.105575	0.0136488	4.74449	4.55806	4.98974	-2	2	1	53.1609	16.4036	1.64063	5.10407	0	0	0	1.61878	0	0	0	0.163727	0.0668988	0	0	0	-0.0231135	0	0	0	-0.088247	10.5027	0	0	0.0996207	0	0	0	18.5459	0	0	-0.101279	0	0	0	0.445733	0	0	-0.142691	0.0996207	0	0	0.00109548	0	0	0	-0.101279	0	0	0.000858083	0	0	0	-0.142691	0	0	0.0465754	-10.7594	-16.899	-0.428558	-0.0963052	0.0573947	0.13094	
0.42	-0.668985	0.00856607	-0.170829	-0.767389	0.506282	0.0860477	19.6369	0.985753	-0.128612	0.108094	0.0140583	4.73879	4.55763	4.98974	-2	2	1	52.36	14.7044	1.26395	5.03226	0	0	0	1.44988	0	0	0	0.127538	0.0655794	0	0	0	-0.0207208	0	0	0	-0.078565	10.7604	0	0	0.102994	0	0	0	18.5697	0	0	-0.101621	0	0	0	0.445952	0	0	-0.142816	0.102994	0	0	0.00113965	0	0	0	-0.101621	0	0	0.000862993	0	0	0	-0.142816	0	0	0.0466466	-10.9689	-16.8978	-0.428238	-0.0990487	0.0573785	0.130759	
0.43	-0.59353	-0.00918647	-0.173009	-0.827646	0.50173	-0.023721	19.6384	0.985391	-0.129237	0.110578	0.014458	4.73327	4.55729	4.98974	-2	2	1	51.5339	13.0619	0.901812	4.95771	0	0	0	1.28657	0	0	0	0.0927688	0.0641464	0	0	0	-0.0184045	0	0	0	-0.0693496	11.0106	0	0	0.106251	0	0	0	18.5887	0	0	-0.101894	0	0	0	0.446078	0	0	-0.1429	0.106251	0	0	0.00118203	0	0	0	-0.101894	0	0	0.000866911	0	0	0	-0.1429	0	0	0.0467026	-11.1708	-16.8953	-0.427972	-0.101675	0.0573426	0.130583	
